Entity,Code,Day,total_vaccinations
Turkey,TUR,2022-02-08,143303935
Turkey,TUR,2022-02-09,143478985
Turkey,TUR,2022-02-10,143645420
Turkey,TUR,2022-02-11,143845934
Turkey,TUR,2022-02-12,143940936
Turkey,TUR,2022-02-13,144007120
Turkey,TUR,2022-02-14,144173367
Turkey,TUR,2022-02-15,144326883
Turkey,TUR,2022-02-16,144476562
Turkey,TUR,2022-02-17,144599375
Turkey,TUR,2022-02-18,144730193
Turkey,TUR,2022-02-19,144799530
Turkey,TUR,2022-02-20,144850157
Turkey,TUR,2022-02-21,144999620
Turkey,TUR,2022-02-22,145128369
Turkey,TUR,2022-02-23,145243896
Turkey,TUR,2022-02-24,145344212
Turkey,TUR,2022-02-25,145454202
Turkey,TUR,2022-02-26,145503292
Turkey,TUR,2022-02-27,145537442
Turkey,TUR,2022-02-28,145631632
Turkey,TUR,2022-03-01,145719490
Turkey,TUR,2022-03-02,145801884
Turkey,TUR,2022-03-03,145870323
Turkey,TUR,2022-03-04,145943346
Turkey,TUR,2022-03-05,145972393
Turkey,TUR,2022-03-06,145990177
Turkey,TUR,2022-03-07,146048178
Turkey,TUR,2022-03-08,146097881
Turkey,TUR,2022-03-09,146144478
Turkey,TUR,2022-03-10,146183069
Turkey,TUR,2022-03-11,146222195
Turkey,TUR,2022-03-12,146235452
Turkey,TUR,2022-03-13,146243976
Turkey,TUR,2022-03-14,146273906
Turkey,TUR,2022-03-15,146304093
Turkey,TUR,2022-03-16,146336317
Turkey,TUR,2022-03-17,146377975
Turkey,TUR,2022-03-18,146421935
Turkey,TUR,2022-03-19,146435701
Turkey,TUR,2022-03-20,146446575
Turkey,TUR,2022-03-21,146503050
Turkey,TUR,2022-03-22,146561848
Turkey,TUR,2022-03-23,146618996
Turkey,TUR,2022-03-24,146675886
Turkey,TUR,2022-03-25,146733931
Turkey,TUR,2022-03-26,146751309
Turkey,TUR,2022-03-27,146762564
Turkey,TUR,2022-03-28,146823531
Turkey,TUR,2022-03-29,146881913
Turkey,TUR,2022-03-30,146940492
Turkey,TUR,2022-03-31,146995383
Turkey,TUR,2022-04-03,147070173
Turkey,TUR,2022-04-04,147097462
Turkey,TUR,2022-04-05,147122340
Turkey,TUR,2022-04-06,147147731
Turkey,TUR,2022-04-07,147171659
Turkey,TUR,2022-04-08,147197855
Turkey,TUR,2022-04-09,147206133
Turkey,TUR,2022-04-10,147211194
Turkey,TUR,2022-04-11,147235102
Turkey,TUR,2022-04-12,147257592
Turkey,TUR,2022-04-13,147279922
Turkey,TUR,2022-04-14,147301011
Turkey,TUR,2022-04-17,147333131
Turkey,TUR,2022-04-18,147351467
Turkey,TUR,2022-04-19,147369656
Turkey,TUR,2022-04-20,147386767
Turkey,TUR,2022-04-21,147402858
Turkey,TUR,2022-04-23,147423229
Turkey,TUR,2022-04-24,147426248
Turkey,TUR,2022-04-25,147441608
Turkey,TUR,2022-04-26,147455844
Turkey,TUR,2022-04-27,147470087
Turkey,TUR,2022-04-28,147482673
Turkey,TUR,2022-04-29,147495274
Turkey,TUR,2022-04-30,147498664
Turkey,TUR,2022-05-01,147499821
Turkey,TUR,2022-05-02,147501398
Turkey,TUR,2022-05-03,147503141
Turkey,TUR,2022-05-04,147505412
Turkey,TUR,2022-05-05,147520160
Turkey,TUR,2022-05-06,147536047
Turkey,TUR,2022-05-07,147540208
Turkey,TUR,2022-05-08,147542401
Turkey,TUR,2022-05-09,147560229
Turkey,TUR,2022-05-10,147576861
Turkey,TUR,2022-05-11,147592145
Turkey,TUR,2022-05-12,147606278
Turkey,TUR,2022-05-13,147620847
Turkey,TUR,2022-05-14,147623608
Turkey,TUR,2022-05-15,147625535
Turkey,TUR,2022-05-16,147638328
Turkey,TUR,2022-05-17,147650166
Turkey,TUR,2022-05-18,147661034
Turkey,TUR,2022-05-19,147663432
Turkey,TUR,2022-05-21,147677323
Turkey,TUR,2022-05-22,147678580
Turkey,TUR,2022-05-23,147687693
Turkey,TUR,2022-05-24,147697010
Turkey,TUR,2022-05-25,147705146
Turkey,TUR,2022-05-26,147711493
Turkey,TUR,2022-05-27,147717865
Turkey,TUR,2022-05-28,147719809
Turkey,TUR,2022-05-29,147720907
Turkey,TUR,2022-05-30,147728185
Turkey,TUR,2022-05-31,147734958
Turkey,TUR,2022-06-13,147781738
Turkey,TUR,2022-06-14,147785589
Turkey,TUR,2022-06-15,147789639
Turkey,TUR,2022-06-16,147792806
Turkey,TUR,2022-06-17,147796295
Turkey,TUR,2022-06-18,147797138
Turkey,TUR,2022-06-19,147797537
Turkey,TUR,2022-06-20,147800941
Turkey,TUR,2022-06-21,147804002
Turkey,TUR,2022-06-22,147807384
Turkey,TUR,2022-06-23,147810465
Turkey,TUR,2022-06-24,147813734
Turkey,TUR,2022-06-25,147814534
Turkey,TUR,2022-06-27,147818598
Turkey,TUR,2022-06-28,147822027
Turkey,TUR,2022-06-29,147825439
Turkey,TUR,2022-06-30,147828801
Turkey,TUR,2022-07-02,147833636
Turkey,TUR,2022-07-03,147834278
Turkey,TUR,2022-07-04,147839557
Turkey,TUR,2022-07-05,147844749
Turkey,TUR,2022-07-06,147851838
Turkey,TUR,2022-07-07,147857274
Turkey,TUR,2022-07-09,147861309
Turkey,TUR,2022-07-10,147875499
Turkey,TUR,2022-07-11,147935562
Turkey,TUR,2022-07-12,148020063
Turkey,TUR,2022-07-13,148117265
Turkey,TUR,2022-07-14,148218087
Turkey,TUR,2022-07-15,148309125
Turkey,TUR,2022-07-16,148376835
Turkey,TUR,2022-07-17,148434633
Turkey,TUR,2022-07-18,148603312
Turkey,TUR,2022-07-19,148803395
Turkey,TUR,2022-07-20,149016479
Turkey,TUR,2022-07-21,149219611
Turkey,TUR,2022-07-22,149440133
Turkey,TUR,2022-07-23,149510602
Turkey,TUR,2022-07-24,149563323
Turkey,TUR,2022-07-25,149772979
